RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
2465,Onondaga County,New York,120,117700,118200,115400,113700,115400,116600,117200,115500,111700,108300,107200,111500,117300,120600,119500,118100,116000,117400,116100,119300,115300,114700,115100,119100,123200,122700,122200,117900,113200,112400,115100,121800,121900,119600,117100,118200,122200,124900,125300,121800,118900,118800,118700,118700,115100,115500,115400,116800,119900,120200,122500,122900,124100,124100,121100,118700,119500,121300,122300,123200,127500,129500,127000,122400,121000,120900,121400,121800,121400,120500,120100,120100,120800,120800,118700,118500,118200,121800,123000,121400,121900,118700,120200,120200,124300,125300,126300,122900,123300,122100,121700,120100,116400,116700,120400,122900,122900,120000,121700,124300,125600,125900,125100,126300,126200,128200,129000,127200,124700,121800,122300,123900,125900,127000,127700,128000,131300,133800,133700,134600,134100,135200,135900,137200,136400,135700,136700,137900,138300,137600,139400,141200,143700,146700,147000,147500,147000,146500,
669,Pasco County,Florida,121,158500,148500,143300,136100,132000,124500,124800,123800,119400,110900,105100,103400,106500,106000,107800,104900,109100,106900,110200,105200,106200,103300,105200,110500,111700,110600,104900,100300,95700,92500,99700,106100,103700,95100,87100,87700,86000,82900,82000,80600,82800,81300,80900,80600,77900,80300,80700,84800,81800,79800,79200,81000,85400,87500,85200,84100,86000,90600,95600,95700,99700,97800,98700,99900,103500,104800,104700,103000,105800,108600,104900,99900,97700,103500,105100,108200,107700,112300,113200,115100,112400,107300,106000,108900,113500,116600,119500,119700,121300,118200,121300,119600,117900,118100,122000,128700,130900,130900,131200,133400,135600,140800,139500,141300,140000,143400,142300,146600,148900,154000,153300,152900,151600,153200,155300,159200,160600,160400,160700,162200,164800,163400,164700,164500,164800,161800,165000,166400,169000,164300,178500,191000,204200,196900,184900,174300,171800,177500,182700
1746,Hampden County,Massachusetts,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152400,157700,160000,157300,157900,155900,160800,150500,147400,146300,150200,148000,144500,144800,147100,148000,150800,152600,147800,142500,145600,155400,165700,164000,164300,162000,165200,163600,163400,162300,162800,166500,168200,168900,167400,168300,168000,169500,167500,170800,171200,170200,169900,168600,167600,166600,164500,170100,170200,170400,166400,171200,173500,173500,169100,167000,167100,168600,169800,170700,170400,176300,178100,180000,177300,179800,179900,182900,182300,182100,181700,181100,184000,185200,187100,186200,186000,189000,190800,191700,190100,188600,187500,192600,196300,202300,197500,
2983,Montgomery County,Texas,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231400,233300,231600,219300,217600,216300,219700,221800,221500,217400,218200,222000,224800,224800,227600,229300,233800,231300,233200,231800,230500,232800,232800,232400,229100,231000,234400,238600,242300,248200,244400,242800,238600,238700,239800,244500,246800,242600,238300,235800,239600,244500,246600,249300,251800,259700,261900,255700,255000,253200,255600,258000
2934,Greenville County,South Carolina,124,149000,142300,138100,139700,140400,145700,145900,143900,140900,136300,132300,130400,135000,134800,131600,126800,129400,137000,140500,140300,136500,131700,134100,125500,126100,133100,143300,141300,130600,123400,132400,141200,146800,142400,131100,128600,127200,133800,134500,133200,135600,137600,141400,138900,135600,132900,148600,152400,152000,133000,131200,134100,139800,146100,151500,146200,145200,146200,161600,158600,156900,147700,152700,151800,150700,150700,152000,151200,149000,149000,150500,151300,150000,149800,164800,165100,167500,154100,157800,159800,161500,157200,152700,154100,160700,163600,163400,161900,164200,164600,164400,163100,163300,165700,169000,170800,171500,171700,175700,178800,181000,182800,181900,183700,182700,183400,184300,186000,184100,185700,181900,188100,186000,187500,184100,187300,194500,197100,203200,199200,201500,198800,200700,200000,200600,202000,206300,203200,200600,192200,200000,202800,208600,206800,207300,208700,206500,211600,212500
1442,Tulare County,California,125,195100,189700,182500,175000,173600,169900,165000,160400,155600,150700,142300,135000,131500,126000,121200,121400,126700,131200,130000,127000,129600,130100,131900,129700,127400,126900,126300,125300,124800,123000,123900,121000,118900,116600,115900,114200,112500,110900,111100,111300,111300,113300,114900,115900,113700,113600,113000,112300,112100,114700,116100,116000,114000,118300,120300,124900,124900,130000,128900,129700,130600,135300,140300,141900,145100,146300,149700,151700,152000,151600,151200,155400,158300,160200,159000,156800,156700,158200,158800,162400,164000,165600,165900,165700,167400,168500,173000,176800,176700,175700,176100,178100,169800,170700,171100,181100,181500,184000,185500,186400,189500,190300,192400,190700,195200,196900,199200,199300,200000,202900,202700,203700,203600,205400,205400,204200,203900,205600,210800,219200,220900,217900,213000,214500,216800,219400,221100,219800,220500,221300,222500,227300,227700,231900,228800,229400,226700,227900,
616,Lucas County,Ohio,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68600,69800,71000,72400,69500,69200,65000,67500,68900,73500,74300,74800,74400,78400,87300,89700,85400,73100,73000,74400,81000,84100,89800,89800,91900,89500,89500,88400,92100,95700,94100,91600,90100,96400,92100,92600,87500,94100,97800,97800,100300,96800,102400,101300,99200,98300,96100,98100,98600,97200,97600,103500,110900,112200,107100,105200,106100,103700,101000,100400,103900,103600,105300,105600,104900,104700,105400,104500,103500,100400,104300,101800,100000,97900,98800,102900,108100,113000,112400,111100,111700,110700,109700,
353,Adams County,Colorado,127,155600,151200,148500,148000,144300,144800,144600,146900,149200,142900,137000,130000,131300,137000,141700,145300,146500,151200,155500,159800,160600,162500,161800,159800,157100,158900,159300,160000,156300,155000,156000,156200,156900,157100,156600,154200,153700,151600,150300,146400,144700,146300,147900,148200,149200,149800,153800,151200,151100,155200,162700,170300,173700,178600,177900,178300,175300,178500,180400,183300,183300,183700,187600,195000,200400,202500,200100,202200,201700,204300,204700,204100,204100,206300,208400,213400,216000,221400,220600,223000,226900,228700,229600,226300,229900,235500,244200,248000,249700,250400,252300,251600,253900,256900,261600,263800,267100,269600,274100,275700,278200,279800,283700,287300,290500,292500,294500,298400,300000,300200,299600,301800,304800,308200,311600,314800,320000,322200,327700,330200,336700,340100,338800,334500,331500,336700,341200,345300,342300,342500,341400,349100,356300,357600,355800,348800,352000,350700,356200
3266,East Baton Rouge Parish,Louisiana,128,170400,165200,163300,159100,160600,156800,158900,161400,167600,163100,166300,170400,177000,171400,164300,164400,166500,162500,162400,159600,166500,163300,166900,168900,174300,175700,166500,164600,159500,163200,165400,171600,176500,177400,177300,179600,179300,177900,170300,167200,160900,157200,148200,145800,145700,149200,155800,160900,159400,154600,151100,154900,160700,161400,165400,161700,163400,154300,155200,156300,164600,165100,162400,160900,160800,160000,158300,155600,155100,159900,162000,161300,159800,157800,160400,158900,157800,157300,158400,161700,163100,163300,167800,176900,175400,173300,167800,173600,173000,170200,166300,165400,166200,166000,167400,168600,173300,176900,177000,176500,178200,181400,182900,181900,177300,167000,161900,160900,168200,168600,171500,172200,177700,178700,181100,184400,190500,189800,190800,188000,185400,182400,176700,176400,171800,173100,173400,171900,174500,172100,176600,176800,181300,179300,178700,182000,185700,182500,
3286,Virginia Beach City,Virginia,129,237400,236800,236400,237700,237000,239600,240200,236200,232500,227000,227400,226600,228500,229500,230200,228500,228000,227500,231200,230500,227300,225100,229700,231900,230400,225500,225600,227600,228600,231100,232600,232700,230900,227800,223000,220200,214600,212800,208000,205500,204300,208500,214800,217900,217000,213800,210300,210600,211100,213400,216200,218700,220900,220600,226000,229600,229100,221000,219300,218100,219900,219700,218500,226800,228600,233300,226300,226400,224300,226600,224400,221600,222400,223600,227300,225700,224900,225600,227600,229500,230400,228300,227000,228000,229800,231300,230300,231700,234400,233800,239400,236500,237800,233800,237500,237300,236500,235600,236600,237200,237400,238700,239800,242600,243600,243600,241500,243700,244200,245700,244000,246200,246900,246400,245100,244100,244700,240600,245600,247200,253900,252600,255900,254700,254000,252400,255900,258000,258900,252700,249200,251900,256700,260400,263100,262900,263500,260600,264900
343,York County,Pennsylvania,130,154900,157100,155400,151900,149800,149100,150700,148400,146500,144500,146700,149400,149500,149800,149700,147300,145200,143400,148400,145400,146800,144700,149300,148900,147600,147700,147500,144400,139900,137900,141100,141600,143900,142800,147400,144600,140800,134600,134800,133300,133900,132100,137500,136700,137500,132400,136900,135500,136900,133000,136800,138300,137300,133300,135800,136400,139400,137400,137900,137500,138300,137500,137000,137100,139300,140300,138900,136800,135100,137600,138900,140100,140100,139700,138100,135800,135400,137300,138400,141200,139200,140300,139400,142900,142400,141900,143500,144800,143500,142200,145700,148700,149300,145200,145200,142400,142600,146600,150100,153800,151600,151800,151900,153100,154700,151700,155000,155000,154900,152200,153200,157700,159200,158000,158400,156500,160200,160900,162100,161000,162000,164600,165100,164500,164100,165900,166400,162700,159900,157400,166200,170700,176800,175200,175300,171300,169700,168000,
2743,Jefferson Parish,Louisiana,131,162100,160300,155100,155900,159100,162500,165600,160600,156100,153800,154500,154900,154900,151300,150500,150900,157500,161100,162900,161200,157700,154700,156700,157200,154700,152100,150000,149600,146900,143800,146000,147500,151000,150400,148900,149900,146400,147300,146200,149600,146700,145900,143600,142100,140300,142600,139600,136200,132000,137700,141000,142600,139700,139000,141000,143500,145400,147500,150400,151500,146700,146000,148700,151500,153100,150700,150100,148600,150200,150100,150100,148000,151500,150600,150300,147600,146400,148100,147600,149500,148700,149500,146400,148500,149300,152400,149600,150100,153300,155400,157100,155200,150900,153000,152900,158400,155900,159700,162100,162500,161500,160800,162500,161700,161600,160300,163700,163700,167700,167200,169900,168900,168600,166300,166800,169900,172900,174300,174400,178400,176900,176200,173000,176500,177300,181500,184200,184000,183000,179500,183300,184100,183500,182800,185500,192200,195400,198100,
215,Knox County,Tennessee,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140500,142700,148300,148800,149100,146300,149400,150500,151700,148600,143800,135500,135100,137800,147400,146900,152100,153900,153700,149100,146800,146200,147900,146200,152900,153300,153800,150800,153100,155900,155100,154200,154600,155200,154500,155800,155400,154700,154800,153000,154000,153800,159300,157700,158200,157300,158500,158800,159700,162400,162500,162200,161900,162500,163000,164200,166600,175100,176600,177100,175700,176200,175500,170100,168700,170800,170800,171800,173200,180800,180700,177900,177600,184900,192900,191800,192300,188100,191500,
287,Polk County,Iowa,133,137100,138600,139000,137800,136500,135800,134400,134400,132800,133300,130000,129600,128300,128800,131400,130500,129900,127000,126500,127400,128200,128200,130300,127700,129200,130500,134200,133200,127900,126400,127600,135300,136600,136800,132100,128700,126400,125200,123900,127300,130400,134400,133200,134200,132400,132500,132400,129400,130200,128900,134700,135300,132900,133200,132500,132600,136000,143000,147000,144300,141700,145300,146800,147200,145600,146900,146100,143700,142500,142800,144900,146500,144100,143000,141900,146100,147500,147200,146300,145100,146900,144600,144000,140400,143300,147600,153300,152400,152600,153200,154300,155200,155600,161200,163700,165600,160100,158100,154500,156400,156800,156800,157800,158700,159700,160400,161400,160200,160000,157800,160100,159500,159000,158300,158300,162800,163100,162300,159900,164400,168400,167100,164600,163500,166600,168300,167900,169400,174200,177000,182500,182600,192000,191000,189700,185800,185400,191800,192700
1721,Genesee County,Michigan,134,55600,52800,47400,49900,51200,48300,43500,40000,38000,35400,38100,42900,46700,41400,39900,37500,37300,37200,40000,46200,48000,48400,48600,53000,52000,50100,44600,46300,45800,45000,44700,43700,42400,42500,45400,51700,49900,45800,36100,35100,37200,40500,42300,40600,40100,41100,38900,51400,49100,48300,38000,40700,43600,43200,43000,45500,54800,55000,56500,52500,49900,51300,49700,58500,57400,59200,57100,61900,56700,59500,59000,74900,67200,63100,56900,65900,73200,75000,78200,78200,77800,78400,79000,74400,75700,76900,90600,90100,92600,86800,89200,86700,84600,79700,77800,84800,87800,91400,89600,91800,94000,93800,93500,102500,104100,105900,99500,114000,113900,114000,100000,103800,105100,105900,106500,107600,110600,111600,118700,121600,123400,116500,113000,111700,113100,114300,112900,122400,124300,123600,119200,131000,133000,125500,112400,114000,118300,118600,
448,Clark County,Washington,135,250200,248700,245500,243700,240200,238300,234200,230100,227200,228500,226200,224800,222100,220300,213000,209600,208200,212800,210500,206200,200400,202300,212700,216800,215500,206300,203100,202700,207000,210400,211100,204100,202600,195500,197800,195900,193200,189400,185800,185400,182300,177900,178000,176900,177700,175900,175100,172900,173700,177800,186000,191800,194700,194500,194800,197300,199600,206900,213100,216400,220500,218800,221500,217000,221600,220300,224300,219700,222000,221500,225900,229200,228200,228800,226200,227800,232400,237000,240700,240900,242100,243300,242000,248000,248100,250700,248100,256200,256500,255200,251100,255500,259400,262900,264200,263300,266500,269700,276400,278000,278500,282300,283300,286800,286800,287800,290600,290900,295200,299600,304500,308700,309300,313600,313800,318900,321000,326000,328600,332800,333500,335900,336800,339100,338600,341200,344700,349100,346500,346200,346200,350200,349600,348300,347500,348100,348400,351800,355300
3229,Santa Barbara County,California,136,342900,336100,320000,300000,301300,293000,277300,264900,254400,256400,240100,238500,228800,237900,239800,249800,257400,269000,285100,296900,301900,300600,303000,307200,322900,336700,353100,333800,331300,345300,364300,368100,348600,345900,316800,321700,326800,338700,326400,314700,318500,324000,325100,306000,298500,299000,302400,290400,279500,284700,314900,327400,354700,350400,350000,365100,373900,413100,403500,410900,410000,420400,455700,461100,467100,439500,457500,467500,465000,450000,459300,476200,454900,425000,405600,416300,443700,474900,494800,488000,497900,506300,498500,477800,485600,500800,519700,500900,503100,496900,483700,471500,474400,480100,509200,520200,514300,498100,474700,506500,492200,522200,502200,507800,488300,497600,518600,525600,537300,538500,539400,538100,538300,537900,542300,562200,571700,568800,534100,539800,546300,568500,566200,554600,542000,527600,548500,572700,578700,572900,558000,554700,551100,557400,569000,567700,566200,564500,
2538,Seminole County,Florida,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,123300,121300,105100,102900,109200,117700,112400,103900,100100,106400,109100,116700,114900,118000,119900,121700,122900,123300,125900,123800,119300,119500,119600,125500,123900,127800,126600,129700,130100,135700,135900,136000,132600,134200,138700,141900,144400,146700,150600,159500,161400,165700,163900,163700,160700,158600,159800,155600,158700,162700,170600,168700,167700,167600,170300,166700,166900,168800,173400,174900,173600,175800,175500,181000,181200,186900,186200,195100,197400,200000,196500,199100,204100,203500,202200,200500,205100,204000,204500,205800,209800,217800,219400,218400,217400,218200,223700,224200,225800,226500,228200,233300,237700,239400,237200,235600,233000,233300,232400,237500,242500,248100,249000,246400,250100,249000,247700,240900,240600,241200,246200,
3081,Williamson County,Texas,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221800,225600,225000,225400,224200,226500,230200,228000,230500,228500,232300,230500,231100,233500,238200,241100,241400,237700,237800,238000,243300,246300,247700,249300,249000,251100,252100,254300,254000,255700,256400,258600,259800,262300,260800,262100,262000,267000,267700,269500,270300,272100,273800,275400,279700,280000,279300,276700,279600,279600,280800,280300,283300,284500,286700,289900,291200,290800,291700,293600,297300,296700,298600,299500,304100,303300,304700,306200,307600,304900,302000,303000,305100,305600,308900,
1485,Washoe County,Nevada,139,272600,271000,261500,254300,247400,242700,239700,232100,225700,223800,216000,209100,197500,191900,181800,172100,168600,168900,171100,171100,172100,170300,169800,168700,167100,166500,162400,161400,162500,161600,161500,160600,161500,159500,155600,156200,155300,148900,141700,138500,138400,138900,137900,139300,137400,137200,134200,135900,135300,139600,142200,150000,153900,161200,165500,173800,178100,180500,180900,182000,184400,190400,196500,205000,206500,208400,208600,208000,207600,208000,211400,214900,215900,218800,219600,223300,224200,229600,227800,232500,243000,251400,254900,248800,250200,250500,253500,255300,257100,259200,262100,265900,269600,272800,274500,274600,276000,276800,279400,278400,283000,282700,287600,288600,292300,290700,292000,292700,295300,295200,298800,302000,314400,318100,321200,321200,324800,327200,332900,341000,351600,354500,350300,350500,348400,350800,350100,352000,356100,351800,354200,366900,370000,363400,348300,356100,364900,368300,364700
2444,Monterey County,California,140,,,,,,,,,,,,,,,,,,,218000,227700,228700,239300,242600,244500,236400,227700,231900,240100,247800,245400,245300,248200,239300,233400,229200,234800,235500,236400,237500,248100,244900,247300,250400,257000,266500,264700,268800,258700,272000,273500,280500,260700,273300,285800,309600,305700,309500,317000,331700,329500,322400,323600,345700,368700,376800,385800,389500,397800,397200,402600,401500,408900,412900,421800,420600,414100,414600,420100,424300,428100,428400,424800,419600,428200,445400,452700,448000,445500,444800,451100,451900,460500,469200,479300,487000,484100,475600,476800,479400,489100,491500,494700,515400,513200,515700,495500,521900,529400,538200,521600,529400,562000,577200,575700,553800,550800,561500,569300,580700,573600,571300,571600,592000,594100,590800,562800,570100,579400,591600,591400,579900,572000,543900,540800,551600,566700,588000,593500,616000
1395,Solano County,California,141,330900,325500,306900,288300,271800,260700,254500,243400,236300,216400,203200,192300,184000,177600,169900,171000,177300,184700,190200,190700,195600,200700,206600,202600,196800,194600,197400,199800,196400,192800,189700,191600,194800,193200,189300,180600,182100,179300,176100,170100,167400,169400,173300,177800,179200,178800,174800,172900,174500,176900,179700,182800,184700,185900,185100,191400,201300,204900,210000,209800,215500,218200,226100,234700,245100,257400,263000,265200,262200,265500,275800,277000,288800,288300,295100,290100,298400,300400,304000,298600,304400,307500,310200,313700,317100,319600,317800,320500,321400,325100,324100,327700,328600,327100,330400,336200,343500,346600,347600,349200,350300,359200,359200,363700,356400,364700,365100,369400,368700,374400,376700,380900,385400,391100,396900,398000,402600,402800,407100,410800,419400,419700,420300,416500,420400,424000,427400,427100,428600,420400,417500,409100,419300,420600,423900,420000,425300,431300,
385,Berks County,Pennsylvania,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000,136400,136200,140900,138400,138700,139200,142100,145100,144000,144800,142600,145100,143200,144600,144200,143900,145500,144500,143200,140700,140400,142100,144500,145700,145600,145300,142500,143600,142400,146100,146000,152300,151200,151900,153400,157200,159800,155100,154800,155000,155300,
3247,Prince William County,Virginia,143,,,,,,,208800,198900,188300,176700,169300,168400,170100,168900,166700,176300,190600,204100,212700,220900,222900,221100,220800,225500,228400,228400,227200,230300,236300,238200,240900,242900,247800,246000,236200,228800,224500,230300,233200,239500,244200,251100,252600,248300,247700,240800,245000,243300,253100,250900,251900,254700,263000,268300,274600,273400,275700,275000,277400,278300,279200,284100,289800,295200,296600,299800,298100,301300,296000,295500,295800,295900,296600,284900,289200,291200,307300,309000,311300,307000,309700,311600,314100,314400,309100,310900,309600,311900,310100,310000,309700,312000,309600,311000,312600,319300,321600,319600,315800,316300,318800,320200,326300,328000,336200,334300,333600,330000,330400,333300,333800,335200,336800,339600,338000,337600,339300,342000,345800,345400,349700,349400,350700,350100,348600,347600,351800,353200,355900,350200,355800,363000,364900,359400,354500,360600,366700,371300,
3166,Hillsborough County,New Hampshire,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248800,250200,248100,247100,250300,251800,253700,257000,253000,253500,251400,258500,263300,265300,262600,263300,266700,271800,268700,266100,264500,268600,268700,270600,270900,274900,277600,280200
971,Dakota County,Minnesota,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191200,189300,191300,191400,191200,187300,185200,189400,194400,199300,202600,207500,210400,209800,210600,209300,204700,205700,207700,212700,209800,210300,210400,213600,213700,218500,218800,218200,220000,221900,225300,224700,227400,226800,225900,223700,224100,225600,225400,227200,227700,230700,231600,232300,234100,232900,236400,234500,233000,232100,233200,237800,238000,239900,237100,236100,235900,239600,241500,241600,243200,242600,245800,248200,250700,248100,248900,255200,257800,257900,254500,257300,257400,258400,260500,259200,259500,259600,265900,272300,278500,281100,283500,284000,287200
66,Ada County,Idaho,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178700,174900,172500,170300,172600,174900,179900,182200,181500,179400,178900,184500,187300,189400,190100,191600,194600,192600,191600,186500,185300,185400,187300,188900,190500,191200,192200,193200,194500,197500,200500,202300,204500,204100,206400,207800,210400,211700,212400,211100,212600,213300,213200,213700,213500,218500,221500,228100,226800,225400,221200,224100,226200,229500,227300,230100,232200,239100,240800,241400,240300,242200,245700,249900,253300,255900,260500,265800,271100,273500,271000,272600,278100,287500,295200,292900,292000,287800,288900,291100,293800,302900,305300,312600,316400,321500,323700
2596,Waukesha County,Wisconsin,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232300,236100,229000,223900,226600,231400,232200,229600,226000,224100,226200,224000,224300,221300,227200,232800,236300,240200,241700,243600,245900,243500,243200,243200,243900,242900,240900,241200,243600,245000,245700,245100,248500,250400,250200,248200,248600,252200,254200,254500,253300,251500,253500,256100,256300,257100,256500,257600,257900,264600,265900,267400,262400,264400,260400,259400,259600,269000,274800,275600,274300,275500,279800,280500,278600,277300,275000,274900,276500,280700,290200,286800,287500,282600,293000,296800,295900,293800,
2507,Richland County,South Carolina,148,133700,135400,137500,131400,129600,129600,128500,126000,125100,123300,128700,127300,129300,122700,120400,121600,124000,129100,129300,132200,130400,131400,129600,129600,127100,126000,123600,125200,123600,126900,125700,125300,127800,130300,135600,128800,129100,122500,124500,123700,141200,138400,132900,118000,118400,120200,115000,115200,115700,108700,107600,107300,120500,122100,123900,117500,111400,110300,115200,126600,120900,122100,116800,123900,120300,122600,121100,121800,117400,115800,108300,108600,107900,113400,117500,125800,128300,125200,117800,115200,117100,119400,123500,122500,127500,125200,127400,125300,125800,124000,123400,126800,125700,122400,122700,128300,128100,125100,123200,126400,130900,130300,130000,128600,131300,133800,132000,128700,126400,130000,130600,127200,124800,128000,132100,131700,133400,134400,147400,145600,147300,137300,137600,135300,135100,135700,139600,141100,141800,142700,146800,150700,148900,147100,147600,154400,155800,154000,
1981,Pulaski County,Arkansas,149,134500,132100,131300,129800,128900,128100,122400,125000,121400,126400,128800,139300,141100,138400,133100,133800,139200,140500,139800,137500,135300,133200,142000,144900,150500,138900,139300,133400,135300,139800,141900,143400,138000,141400,146800,147500,148400,147100,148600,147600,145100,144800,140800,137800,137400,144200,149600,157300,156600,154300,148600,146800,147800,147400,152700,158500,157400,152300,153500,154400,158200,151700,151300,152000,152800,157000,155200,149600,141900,139400,139200,139100,136400,139400,137500,141500,141400,144200,141500,143200,138500,139700,136700,141200,143700,145200,147600,145900,147800,146200,148900,147900,147300,146700,146600,150800,149700,149100,145600,141800,140500,139900,140000,142300,143900,144300,145800,155400,156000,155000,140300,142800,139600,141000,139200,139900,143600,143800,144700,152800,153400,152400,143800,141600,142500,139400,137300,138600,142000,146700,153600,164600,166400,159400,147400,147000,145400,151600,151600
2528,Sarasota County,Florida,150,222400,215300,204300,198100,197300,191400,181600,166200,156100,145300,137800,129600,128300,128200,130400,136000,142600,146600,148300,147100,146300,147100,148600,143400,139700,141200,142700,140700,131800,134600,131300,133000,130300,135800,136400,133100,129500,131300,136100,137500,134100,130300,129600,130700,130700,132000,132900,138800,140900,145100,146700,148300,148500,149200,148100,149600,149300,155300,153200,153300,156300,163700,168100,164300,164400,164500,167200,169900,172100,172900,172500,172100,174000,174600,175300,176100,179500,181500,183300,182600,182500,180000,175900,179000,182200,189800,191400,197700,197300,199000,195700,194900,197400,203400,212600,215500,214900,212700,214300,216200,219600,222000,221700,217800,216000,218300,224300,225500,225000,225800,225400,229300,230200,230500,232100,234300,239900,240100,238500,241400,246000,248700,246600,241300,242100,244000,249700,251000,255400,252000,249100,248600,251300,256000,260100,,,,
2661,Clackamas County,Oregon,151,324600,302400,305000,297600,301500,298900,296400,291500,291600,288100,295400,294700,291300,275000,265100,263700,264900,267100,269700,272300,273400,268200,266000,259300,258100,251900,247800,247600,252400,260500,263000,263800,258700,251700,245900,239900,235700,229200,224800,222300,227200,229800,236300,234300,241800,243600,244700,237400,235400,231300,233200,235700,242300,251400,256900,259800,255600,256100,263200,265600,267300,262600,269300,273800,281400,283200,282700,283300,286100,282200,282000,281500,293800,289800,292400,286200,291500,289700,297200,299500,302200,298800,301100,294200,297300,299200,311000,313400,316500,318900,320200,320600,321100,324500,328000,332700,340400,343400,342400,340700,342700,349900,353000,357300,360300,362200,367100,370100,376700,379700,375900,375700,378500,385800,390000,392700,395700,397800,409000,404500,401700,392100,398900,403200,403800,407600,406500,406800,409600,416000,417600,420100,419200,423600,418000,423100,421300,424000,416400
685,Pinal County,Arizona,152,152700,144900,140400,136400,133600,129700,127700,124900,119900,115900,111300,108700,103500,98400,92300,90700,95000,98900,100500,99700,101500,103600,103600,102200,100400,99800,98700,97500,98100,96000,97800,94400,94300,89600,88200,87000,86400,86800,86500,87900,87500,88400,89100,91800,95000,98100,98400,99900,102400,106500,110200,112000,116000,118500,121000,122100,123700,125600,126400,128100,128900,130800,130000,131400,132200,134900,137600,140300,141000,141500,141000,140000,140600,140300,141700,142200,142500,142300,140400,140900,141600,144000,146300,149100,150400,151000,153200,153600,153200,151300,152500,153500,154000,155500,156500,157900,158000,159600,161200,161700,163100,164300,166200,166500,169000,168800,170500,169700,171700,172500,175300,176500,178300,178800,179600,182000,183500,185500,186200,188100,190800,192900,194400,197700,201200,204400,204000,202700,203500,204400,206400,207200,208200,209700,211400,214100,217000,220400,221800
730,Stark County,Ohio,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99600,95200,96000,98300,107600,110700,111600,109400,109800,110900,111400,113000,108400,109500,106700,109300,107700,107200,108500,110800,112400,110900,110800,109400,110100,107500,105900,107200,110300,114900,115600,115700,114700,112200,111700,112700,118000,118200,120700,118300,119100,118300,117800,117100,115700,118100,119500,124300,125800,128500,127800,126600,123500,122400,120700,121400,121200,121700,123200,123500,125900,124500,129000,127000,130400,128600,131400,131700,127600,127000
